"mass-rfile"
"Iteration" "mass"
("Iteration" "mass(inlet)" "mass(outlet-oil)")
3304 0.02622239847736852 -0.02622248203580527
3305 0.02622239847736852 -0.02622247420492592
3306 0.02622239847736852 -0.02622247832695651
3307 0.02622239847736852 -0.02622245374458429
3308 0.02622239847736852 -0.02622247057248936
3309 0.02622239847736852 -0.02622246780913129
3310 0.02622239847736852 -0.02622245323289282
3311 0.02622239847736852 -0.02622244955829814
3312 0.02622239847736852 -0.02622244702961
3313 0.02622239847736852 -0.02622244344002555
3314 0.02622239847736852 -0.02622242134013803
3315 0.02622239847736852 -0.02622242349400036
3316 0.02622239847736852 -0.02622241409642579
3317 0.02622239847736852 -0.02622240666542332
3318 0.02622239847736852 -0.02622240011731525
3319 0.02622239847736852 -0.02622239292437594
3320 0.02622239847736852 -0.02622238604603754
3321 0.02622239847736852 -0.02622237918434225
3322 0.02622239847736852 -0.02622237616901073
3323 0.02622239847736852 -0.02622236856262742
3324 0.02622239847736852 -0.02622236059060948
3325 0.02622239847736852 -0.02622236216762238
3326 0.02622239847736852 -0.02622235786447366
3327 0.02622239847736852 -0.02622235692456135
3328 0.02622239847736852 -0.02622235388368508
3329 0.02622239847736852 -0.02622235542181816
3330 0.02622239847736852 -0.02622235101856729
3331 0.02622239847736852 -0.02622234823180953
3332 0.02622239847736852 -0.02622234880218649
3333 0.02622239847736852 -0.02622235040709119
3334 0.02622239847736852 -0.02622235857926132
3335 0.02622239847736852 -0.02622235366706181
3336 0.02622239847736852 -0.02622236208339904
3337 0.02622239847736852 -0.0262223615012844
3338 0.02622239847736852 -0.02622236711788792
3339 0.02622239847736852 -0.02622237180578233
3340 0.02622239847736852 -0.02622237829518903
3341 0.02622239847736852 -0.02622238692782143
3342 0.02622239847736852 -0.02622239037508825
3343 0.02622239847736852 -0.02622239632679057
3344 0.02622239847736852 -0.02622240259208945
3345 0.02622239847736852 -0.02622240857437098
3346 0.02622239847736852 -0.02622241534446085
3347 0.02622239847736852 -0.02622242031757228
3348 0.02622239847736852 -0.02622242437432426
3349 0.02622239847736852 -0.02622243009208637
3350 0.02622239847736852 -0.02622243500325028
3351 0.02622239847736852 -0.02622243587967111
3352 0.02622239847736852 -0.02622243645464405
3353 0.02622239847736852 -0.02622243749780629
3354 0.02622239847736852 -0.02622243443532688
3355 0.02622239847736852 -0.02622243527231772
3356 0.02622239847736852 -0.02622243644937012
3357 0.02622239847736852 -0.02622243824966668
3358 0.02622239847736852 -0.02622243542404935
3359 0.02622239847736852 -0.02622243450833698
3360 0.02622239847736852 -0.02622242890896695
3361 0.02622239847736852 -0.02622242938623921
3362 0.02622239847736852 -0.02622242306577335
3363 0.02622239847736852 -0.02622242087760557
3364 0.02622239847736852 -0.02622241912304556
3365 0.02622239847736852 -0.02622241528177187
3366 0.02622239847736852 -0.02622241133844177
3367 0.02622239847736852 -0.02622240999275114
3368 0.02622239847736852 -0.02622240660040292
3369 0.02622239847736852 -0.02622239677148591
3370 0.02622239847736852 -0.02622239329376842
3371 0.02622239847736852 -0.0262223855111105
3372 0.02622239847736852 -0.02622237868770988
3373 0.02622239847736852 -0.02622237647330056
3374 0.02622239847736852 -0.02622237190562622
3375 0.02622239847736852 -0.0262223652376476
3376 0.02622239847736852 -0.02622236365589955
3377 0.02622239847736852 -0.0262223592248417
3378 0.02622239847736852 -0.02622235670952348
3379 0.02622239847736852 -0.02622234967572446
3380 0.02622239847736852 -0.02622234082322144
3381 0.02622239847736852 -0.02622234388725898
3382 0.02622239847736852 -0.02622234131463129
3383 0.02622239847736852 -0.02622235079853853
3384 0.02622239847736852 -0.02622233864650217
3385 0.02622239847736852 -0.02622235607784366
3386 0.02622239847736852 -0.02622234440483055
3387 0.02622239847736852 -0.02622234943608486
3388 0.02622239847736852 -0.02622234844142769
3389 0.02622239847736852 -0.02622233777426983
3390 0.02622239847736852 -0.02622235512786156
3391 0.02622239847736852 -0.02622235049882713
3392 0.02622239847736852 -0.02622234227589467
3393 0.02622239847736852 -0.02622234713884874
3394 0.02622239847736852 -0.0262223509775477
3395 0.02622239847736852 -0.02622235129246155
3396 0.02622239847736852 -0.02622235075647309
3397 0.02622239847736852 -0.02622234794768091
3398 0.02622239847736852 -0.02622236883263155
3399 0.02622239847736852 -0.02622235329616378
3400 0.02622239847736852 -0.02622235876706852
3401 0.02622239847736852 -0.02622236494178953
3402 0.02622239847736852 -0.0262223688474748
3403 0.02622239847736852 -0.02622237068127867
3404 0.02622239847736852 -0.02622238112494702
3405 0.02622239847736852 -0.02622239441209674
3406 0.02622239847736852 -0.02622238860415005
3407 0.02622239847736852 -0.02622240341429754
3408 0.02622239847736852 -0.02622241118243094
3409 0.02622239847736852 -0.02622241469645122
3410 0.02622239847736852 -0.02622241342777367
3411 0.02622239847736852 -0.02622242708460042
